2021-10-01 19:34:39,996 DEBUG o.h.v.i.e.ValidatorFactoryConfigurationHelper [background-preinit] HV000252: Using org.hibernate.validator.internal.engine.DefaultPropertyNodeNameProvider as property node name provider.
2021-10-01 19:34:40,577 DEBUG o.s.b.l.DeferredLog [restartedMain] Loaded config file 'file:/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/application.properties' (classpath:/application.properties)
2021-10-01 19:34:40,579 DEBUG o.s.b.l.DeferredLog [restartedMain] Matching URLs for reloading : [file:/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/]
2021-10-01 19:34:40,580 DEBUG o.s.b.l.DeferredLog [restartedMain] Included patterns for restart : []
2021-10-01 19:34:40,581 DEBUG o.s.b.l.DeferredLog [restartedMain] Excluded patterns for restart : [/spring-boot-starter-[\w-]+/, /spring-boot/(bin|build|out)/, /spring-boot-starter/(bin|build|out)/, /spring-boot-devtools/(bin|build|out)/, /spring-boot-actuator/(bin|build|out)/, /spring-boot-autoconfigure/(bin|build|out)/]
2021-10-01 19:34:40,582 INFO o.s.b.l.DeferredLog [restartedMain] Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2021-10-01 19:34:40,586 INFO o.s.b.l.DeferredLog [restartedMain] For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2021-10-01 19:34:40,587 DEBUG o.s.c.s.AbstractApplicationContext [restartedMain] Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@732ee03
2021-10-01 19:34:40,638 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
2021-10-01 19:34:40,720 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory'
2021-10-01 19:34:41,025 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [restartedMain] Ignored because not a concrete top-level class: file [/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/com/rmit/sept/bk_loginservices/Repositories/UserRepository.class]
2021-10-01 19:34:41,029 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [restartedMain] Identified candidate component class: file [/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/com/rmit/sept/bk_loginservices/configurations/UserConfig.class]
2021-10-01 19:34:41,044 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [restartedMain] Identified candidate component class: file [/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/com/rmit/sept/bk_loginservices/exceptions/CustomResponseEntityExceptionHandler.class]
2021-10-01 19:34:41,065 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [restartedMain] Identified candidate component class: file [/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/com/rmit/sept/bk_loginservices/security/JwtAuthenticationEntryPoint.class]
2021-10-01 19:34:41,066 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [restartedMain] Identified candidate component class: file [/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/com/rmit/sept/bk_loginservices/security/JwtTokenProvider.class]
2021-10-01 19:34:41,079 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [restartedMain] Identified candidate component class: file [/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/com/rmit/sept/bk_loginservices/security/SecurityConfig.class]
2021-10-01 19:34:41,087 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [restartedMain] Identified candidate component class: file [/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/com/rmit/sept/bk_loginservices/services/CustomUserDetailsService.class]
2021-10-01 19:34:41,089 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [restartedMain] Identified candidate component class: file [/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/com/rmit/sept/bk_loginservices/services/MapValidationErrorService.class]
2021-10-01 19:34:41,094 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [restartedMain] Identified candidate component class: file [/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/com/rmit/sept/bk_loginservices/services/UserService.class]
2021-10-01 19:34:41,095 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [restartedMain] Identified candidate component class: file [/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/com/rmit/sept/bk_loginservices/validator/UserValidator.class]
2021-10-01 19:34:41,117 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [restartedMain] Identified candidate component class: file [/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/com/rmit/sept/bk_loginservices/web/UserController.class]
2021-10-01 19:34:41,686 DEBUG o.s.c.e.PropertySourcesPropertyResolver [restartedMain] Found key 'spring.template.provider.cache' in PropertySource 'configurationProperties' with value of type String
2021-10-01 19:34:41,717 DEBUG o.s.c.e.PropertySourcesPropertyResolver [restartedMain] Found key 'spring.jmx.enabled' in PropertySource 'configurationProperties' with value of type String
2021-10-01 19:34:41,723 DEBUG o.s.c.e.PropertySourcesPropertyResolver [restartedMain] Found key 'spring.application.admin.enabled' in PropertySource 'configurationProperties' with value of type String
2021-10-01 19:34:41,795 DEBUG o.s.c.e.PropertySourcesPropertyResolver [restartedMain] Found key 'spring.jmx.enabled' in PropertySource 'configurationProperties' with value of type String
2021-10-01 19:34:41,805 DEBUG o.s.c.e.PropertySourcesPropertyResolver [restartedMain] Found key 'spring.datasource.url' in PropertySource 'configurationProperties' with value of type String
2021-10-01 19:34:41,934 DEBUG o.s.c.e.PropertySourcesPropertyResolver [restartedMain] Found key 'spring.h2.console.enabled' in PropertySource 'configurationProperties' with value of type String
2021-10-01 19:34:42,181 DEBUG o.s.c.e.PropertySourcesPropertyResolver [restartedMain] Found key 'spring.template.provider.cache' in PropertySource 'configurationProperties' with value of type String
2021-10-01 19:34:42,253 DEBUG o.s.c.e.PropertySourcesPropertyResolver [restartedMain] Found key 'spring.jmx.enabled' in PropertySource 'configurationProperties' with value of type String
2021-10-01 19:34:42,264 DEBUG o.s.c.e.PropertySourcesPropertyResolver [restartedMain] Found key 'spring.application.admin.enabled' in PropertySource 'configurationProperties' with value of type String
2021-10-01 19:34:42,293 DEBUG o.s.c.e.PropertySourcesPropertyResolver [restartedMain] Found key 'spring.jmx.enabled' in PropertySource 'configurationProperties' with value of type String
2021-10-01 19:34:42,380 INFO o.s.d.r.c.RepositoryConfigurationDelegate [restartedMain] Bootstrapping Spring Data JPA repositories in DEFERRED mode.
2021-10-01 19:34:42,394 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
2021-10-01 19:34:42,418 DEBUG o.s.b.a.AutoConfigurationPackages$BasePackages [restartedMain] @EnableAutoConfiguration was declared on a class in the package 'com.rmit.sept.bk_loginservices'. Automatic @Repository and @Entity scanning is enabled.
2021-10-01 19:34:42,422 DEBUG o.s.d.r.c.RepositoryConfigurationDelegate [restartedMain] Scanning for JPA repositories in packages com.rmit.sept.bk_loginservices.
2021-10-01 19:34:42,448 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider [restartedMain] Identified candidate component class: file [/Users/quoctran/Documents/GitHub/SEPT2021_MajorProject/BackEnd/loginmicroservices/target/classes/com/rmit/sept/bk_loginservices/Repositories/UserRepository.class]
2021-10-01 19:34:42,557 DEBUG o.s.d.r.c.RepositoryConfigurationDelegate [restartedMain] Registering deferred repository initialization listener.
2021-10-01 19:34:42,559 INFO o.s.d.r.c.RepositoryConfigurationDelegate [restartedMain] Finished Spring Data repository scanning in 136ms. Found 1 JPA repository interfaces.
2021-10-01 19:34:42,636 DEBUG o.s.c.e.PropertySourcesPropertyResolver [restartedMain] Found key 'spring.h2.console.enabled' in PropertySource 'configurationProperties' with value of type String
2021-10-01 19:34:43,061 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'propertySourcesPlaceholderConfigurer'
2021-10-01 19:34:43,068 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'emBeanDefinitionRegistrarPostProcessor'
2021-10-01 19:34:43,070 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.devtools.autoconfigure.DevToolsDataSourceAutoConfiguration$DatabaseShutdownExecutorEntityManagerFactoryDependsOnPostProcessor'
2021-10-01 19:34:43,081 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
2021-10-01 19:34:43,083 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'conversionServicePostProcessor'
2021-10-01 19:34:43,085 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'preserveErrorControllerTargetClassPostProcessor'
2021-10-01 19:34:43,087 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
2021-10-01 19:34:43,087 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionalEventListenerFactory'
2021-10-01 19:34:43,098 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
2021-10-01 19:34:43,100 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
2021-10-01 19:34:43,105 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
2021-10-01 19:34:43,106 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
2021-10-01 19:34:43,107 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinder'
2021-10-01 19:34:43,108 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinderFactory'
2021-10-01 19:34:43,112 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator'
2021-10-01 19:34:43,199 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'methodValidationPostProcessor'
2021-10-01 19:34:43,268 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'methodValidationPostProcessor' via factory method to bean named 'environment'
2021-10-01 19:34:43,318 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'dataSourceInitializerPostProcessor'
2021-10-01 19:34:43,328 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'persistenceExceptionTranslationPostProcessor'
2021-10-01 19:34:43,333 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'persistenceExceptionTranslationPostProcessor' via factory method to bean named 'environment'
2021-10-01 19:34:43,339 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'webServerFactoryCustomizerBeanPostProcessor'
2021-10-01 19:34:43,342 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'errorPageRegistrarBeanPostProcessor'
2021-10-01 19:34:43,344 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'dataSourceInitializedPublisher'
2021-10-01 19:34:43,351 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'projectingArgumentResolverBeanPostProcessor'
2021-10-01 19:34:43,356 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'metaDataSourceAdvisor'
2021-10-01 19:34:43,366 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'methodSecurityMetadataSource'
2021-10-01 19:34:43,367 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration'
2021-10-01 19:34:43,369 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor'
2021-10-01 19:34:43,371 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration'
2021-10-01 19:34:43,461 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'transactionAttributeSource'
2021-10-01 19:34:43,469 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'transactionInterceptor'
2021-10-01 19:34:43,471 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'transactionInterceptor' via factory method to bean named 'transactionAttributeSource'
2021-10-01 19:34:43,482 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionAttributeSource'
2021-10-01 19:34:43,482 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionInterceptor'
2021-10-01 19:34:43,536 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'objectPostProcessor'
2021-10-01 19:34:43,537 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration'
2021-10-01 19:34:43,547 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'objectPostProcessor' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@11edc126'
2021-10-01 19:34:43,554 INFO o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [restartedMain] Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@61c4e228' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-10-01 19:34:43,593 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'jsr250MethodSecurityMetadataSource'
2021-10-01 19:34:43,595 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.security.config.annotation.method.configuration.Jsr250MetadataSourceConfiguration'
2021-10-01 19:34:43,603 INFO o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [restartedMain] Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-10-01 19:34:43,645 DEBUG o.s.u.c.s.UiApplicationContextUtils [restartedMain] Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@a93e4dd]
2021-10-01 19:34:43,651 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'tomcatServletWebServerFactory'
2021-10-01 19:34:43,652 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat'
2021-10-01 19:34:43,742 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'websocketServletWebServerCustomizer'
2021-10-01 19:34:43,744 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration'
2021-10-01 19:34:43,764 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'servletWebServerFactoryCustomizer'
2021-10-01 19:34:43,764 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration'
2021-10-01 19:34:43,786 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2021-10-01 19:34:43,826 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.context.properties.BoundConfigurationProperties'
2021-10-01 19:34:43,909 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'servletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2021-10-01 19:34:43,934 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'tomcatServletWebServerFactoryCustomizer'
2021-10-01 19:34:43,937 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'tomcatServletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2021-10-01 19:34:43,951 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'tomcatWebServerFactoryCustomizer'
2021-10-01 19:34:43,951 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$TomcatWebServerFactoryCustomizerConfiguration'
2021-10-01 19:34:43,957 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'tomcatWebServerFactoryCustomizer' via factory method to bean named 'environment'
2021-10-01 19:34:43,957 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'tomcatWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2021-10-01 19:34:43,964 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'localeCharsetMappingsCustomizer'
2021-10-01 19:34:43,965 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration'
2021-10-01 19:34:43,967 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration' via constructor to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2021-10-01 19:34:44,033 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'errorPageCustomizer'
2021-10-01 19:34:44,035 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration'
2021-10-01 19:34:44,038 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration' via constructor to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
2021-10-01 19:34:44,048 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'dispatcherServletRegistration'
2021-10-01 19:34:44,048 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration'
2021-10-01 19:34:44,051 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'dispatcherServlet'
2021-10-01 19:34:44,052 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletConfiguration'
2021-10-01 19:34:44,069 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2021-10-01 19:34:44,094 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'dispatcherServlet' via factory method to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2021-10-01 19:34:44,175 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'dispatcherServletRegistration' via factory method to bean named 'dispatcherServlet'
2021-10-01 19:34:44,193 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'dispatcherServletRegistration' via factory method to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2021-10-01 19:34:44,197 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'multipartConfigElement'
2021-10-01 19:34:44,198 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration'
2021-10-01 19:34:44,200 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties'
2021-10-01 19:34:44,209 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration' via constructor to bean named 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties'
2021-10-01 19:34:44,224 DEBUG o.s.b.f.s.ConstructorResolver [restartedMain] Autowiring by type from bean name 'errorPageCustomizer' via factory method to bean named 'dispatcherServletRegistration'
2021-10-01 19:34:44,402 DEBUG o.s.b.w.s.s.DocumentRoot [restartedMain] Code archive: /Users/quoctran/.m2/repository/org/springframework/boot/spring-boot/2.3.2.RELEASE/spring-boot-2.3.2.RELEASE.jar
2021-10-01 19:34:44,402 DEBUG o.s.b.w.s.s.DocumentRoot [restartedMain] Code archive: /Users/quoctran/.m2/repository/org/springframework/boot/spring-boot/2.3.2.RELEASE/spring-boot-2.3.2.RELEASE.jar
2021-10-01 19:34:44,403 DEBUG o.s.b.w.s.s.DocumentRoot [restartedMain] None of the document roots [src/main/webapp, public, static] point to a directory and will be ignored.
2021-10-01 19:34:44,720 INFO o.s.b.w.e.t.TomcatWebServer [restartedMain] Tomcat initialized with port(s): 8081 (http)
2021-10-01 19:34:44,740 INFO o.a.j.l.DirectJDKLog [restartedMain] Initializing ProtocolHandler ["http-nio-8081"]
2021-10-01 19:34:44,741 INFO o.a.j.l.DirectJDKLog [restartedMain] Starting service [Tomcat]
2021-10-01 19:34:44,742 INFO o.a.j.l.DirectJDKLog [restartedMain] Starting Servlet engine: [Apache Tomcat/9.0.37]
2021-10-01 19:34:44,932 INFO o.a.j.l.DirectJDKLog [restartedMain] Initializing Spring embedded WebApplicationContext
2021-10-01 19:34:44,933 DEBUG o.s.b.w.s.c.ServletWebServerApplicationContext [restartedMain] Published root WebApplicationContext as ServletContext attribute with name [org.springframework.web.context.WebApplicationContext.ROOT]
2021-10-01 19:34:44,933 INFO o.s.b.w.s.c.ServletWebServerApplicationContext [restartedMain] Root WebApplicationContext: initialization completed in 4346 ms
2021-10-01 19:34:44,937 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'h2Console'
2021-10-01 19:34:44,938 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.h2.H2ConsoleAutoConfiguration'
2021-10-01 19:34:44,941 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry [restartedMain] Creating shared instance of singleton bean 'spring.h2.console-org.springframework.boot.autoconfigure.h2.H2ConsoleProperties'
